name,protected,commit_sha,branch_id,repo_id
dependabot/npm_and_yarn/acs-kitchen-sink/ClientApp/tough-cookie-4.1.3,0,ea6dbd172003e66b6a0ac5399688a25f34602e1c,ca9efbb4-53a3-564e-966b-3c2cb8c54555,85bb5dda-7b7e-58de-ae8a-97f15140d0a6
dependabot/npm_and_yarn/acs-kitchen-sink/ClientApp/webpack-5.76.1,0,5d845aab2bb4c45b59836c4faf92dfd58d056ce3,68740e15-b888-531b-9b82-0d8fae455eca,85bb5dda-7b7e-58de-ae8a-97f15140d0a6
dependabot/npm_and_yarn/acs-kitchen-sink/ClientApp/word-wrap-1.2.4,0,f8cd191d2308e9c5d48903fccc12eb6da73d9a4c,d265b550-74cb-5a7b-9d6c-94835311e033,85bb5dda-7b7e-58de-ae8a-97f15140d0a6
update-readme,0,6104ef63b9ec0fd6210d530de3b03230417f2677,27955046-f31d-55eb-bb42-49038e25069f,85bb5dda-7b7e-58de-ae8a-97f15140d0a6
dependabot/pip/azure-storage-blob-12.13.0,0,88f868dd8527a5715943bd09f3c82c85f90c650f,e7d1ad34-5677-5b21-b036-fac433a3eedf,32326d28-38d2-5d8c-84c5-3411a3a32d7f
dciborow/review-dog,0,c58a69105eecede25a2a1fa9fb336ee5516c3932,fda3e9a3-526b-5870-b70f-2b6b8a1dc864,31b58cbd-b31d-5750-b9df-ff8f8eccec49
users/GitHubPolicyService/42d640a9-7563-49e2-b280-ee0e4d4b5813,0,3181f5e0044000939197f0eb211602502c65cf4d,d2b30eda-973e-5546-b0ee-eafe745a3fcf,31b58cbd-b31d-5750-b9df-ff8f8eccec49
automatic-pr-workflow,0,247c53110e4cb8b1d0c00f0149437a98dc826a17,3c27e31f-08f5-5f6f-84b5-e61fda8aa6ab,9fce4646-2f2c-5d94-9b73-872fb6a8976d
releases/v1,0,7b5de410a645691b69cd91c71b6a8514085e51d1,3a2e6c5a-db35-5007-8cdd-a3dfc1efd6a4,9fce4646-2f2c-5d94-9b73-872fb6a8976d
releases/v2,0,d891d2d74a61af0a89a358efcf8c295a9e5898d2,fb8454b0-c67c-5f6e-a706-ea9e7fe60985,9fce4646-2f2c-5d94-9b73-872fb6a8976d
safalk-init,0,247c53110e4cb8b1d0c00f0149437a98dc826a17,3c27e31f-08f5-5f6f-84b5-e61fda8aa6ab,9fce4646-2f2c-5d94-9b73-872fb6a8976d
test-build,0,826da351117645994d410ca650348d65eab550ff,adbc74d3-396f-5e6c-a795-463024d15d07,9fce4646-2f2c-5d94-9b73-872fb6a8976d
unit-tests,0,9012fea1fbc38f2c4ed51c3df516029bbca24466,7d589327-e855-531b-9c4e-b00eb7906ba6,9fce4646-2f2c-5d94-9b73-872fb6a8976d
users/bhavanakonchada/initial-action-code,0,ca9585bea03b487725a408820beb6385277d884e,5e811e38-f9dd-5b7a-8e61-bba1fa6fb0ef,9fce4646-2f2c-5d94-9b73-872fb6a8976d
dependabot/npm_and_yarn/copy-props-2.0.5,0,68a3570b686019f6cb21cb2b21cf1180101ba2de,13a46e88-cbd5-5164-8c28-5245ef97a73e,c6f656bf-b91e-5503-988a-3a44621926e9
dependabot/npm_and_yarn/minimatch-3.0.8,0,41d8cac96eb071905d9c54bf33dff9841f70ff1b,3afaaece-34c8-54f6-b71d-f6b11879bf2e,c6f656bf-b91e-5503-988a-3a44621926e9
dependabot/npm_and_yarn/scss-tokenizer-and-node-sass-0.4.3,0,823d1fd5e55d0b5cb820a3fcfcc129db2b5ed6d6,4e838793-69da-579c-9722-f5fbc04cbd3e,c6f656bf-b91e-5503-988a-3a44621926e9
dependabot/npm_and_yarn/tough-cookie-and-node-sass--removed,0,6f10c509bb5464282d117b117a17781c5000186b,e484c625-cde9-5dd7-a103-4c332b8a04b1,c6f656bf-b91e-5503-988a-3a44621926e9
template,1,d900e3cf4393d12a4516de0df7efd1d212f3299d,8dcb7f4b-3306-5900-b16e-9ee021df9fe7,c6f656bf-b91e-5503-988a-3a44621926e9
users/GitHubPolicyService/f46fcf75-4fe3-47be-9c21-7f9d1d3bc945,0,9b3353dc7fec04c50c02a040305c572724b58ca4,5fee4189-fe1a-5b84-99f2-f27d5caf2b01,1351eee8-a6aa-5a9a-8911-db113e63f11c
dependabot/pip/self_managing_systems/microservice/paper_artifact_arXiv_2407_14402/jinja2-3.1.6,0,d89033c4be6279e2a8ea2fb19b78e4d707eaf6ce,3b511170-cba6-5ea3-83ed-b50369a852e2,18f77416-d157-56b0-abcc-4d631e2e2dee
dependabot/pip/self_managing_systems/microservice/paper_artifact_arXiv_2407_14402/promptflow-tools-1.6.0,0,136762a5cd6e3b6c93da86293ae117e66f27cb77,85f936ee-2e89-501f-9a8b-1ab2f17bfb65,18f77416-d157-56b0-abcc-4d631e2e2dee
users/GitHubPolicyService/59ce3a76-544a-4eca-8794-5c6e3f979af1,0,9c00921c768fd61dba5b6382cf740304a2f576f8,f670b083-93e7-55d2-b619-29c13a5afc83,0e19798c-a451-54e8-8f83-83b5ce069471
webpubsub,0,a87c9ca54d220b0f282842a4ee4d32b9d76160ee,d138ec75-ce89-53af-b225-198b35021b66,835b317a-6b71-58e9-b8eb-ea0360e17d42
users/GitHubPolicyService/21ed31ee-257f-431e-81af-4ac438aca8de,0,3defcb9b763c306eaabbc9c8326184ebf6379fe9,c5ac183f-7dc1-54a0-a26a-2f0a3063429d,3ed52319-8b06-53e3-bdb9-0a7eb1debbf2
dependabot/pip/docker/transformers-pytorch-gpu-adamix/joblib-1.2.0,0,4f114ed1d31519587a1ead31e5eb3be63c43cf93,71f3221f-f9ae-5e77-9f33-5fadaf3cc68e,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/docker/transformers-pytorch-gpu-adamix/protobuf-3.18.3,0,f0b97af88fbfc47a36d1f91049e754440292339a,258bf385-3876-5375-b75c-fe3a657a7145,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/docker/transformers-pytorch-gpu-adamix/requests-2.31.0,0,698397b98c757e2447140abb00f7fea15fa4ccab,89d3977e-b274-510f-a669-7642eafdbae2,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/docker/transformers-pytorch-gpu-adamix/scipy-1.10.0,0,30049c2bb88d7b442b7124089f8e70676c664825,fd729bd4-8863-5f20-bf62-c23c48210bb7,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/adversarial/transformers-4.30.0,0,b35dd7653be1e9c7ff8fbaa30ba5f9a7ca506faf,21913e93-5e64-5644-8bc1-4e5b928b756c,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/bert-loses-patience/transformers-4.30.0,0,2269e131386f36fe2fa3ae64336dea5d7b020ffd,2efba671-97c2-5f54-bc68-c759442432d9,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/bertabs/transformers-4.30.0,0,227a41be88a49e69cb21af0ad28175849f042b07,8bc72b05-6d32-5e2d-9849-ee2337463b3c,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/bertology/transformers-4.30.0,0,b044ab16439ca78de8fce54714ec16c86721bf49,ad32c7be-7a6d-533f-bf02-ebcc16b8e555,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/deebert/transformers-4.30.0,0,77e0883049c47ffe8b4d76097e2e0421a7ade7b1,ceb0560b-6dad-5598-bb04-89371b35144c,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/distillation/gitpython-3.1.32,0,244cb047c06e071a41d8f289eef52be21b6733a1,66119de7-07cb-51ec-85be-1d55cbe6a61d,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/certifi-2023.7.22,0,146232b67dc045b54edd67815ab69cf73beb75da,4f14a517-6d40-5298-a365-6f2b6bf24461,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/joblib-1.2.0,0,2f3643c921599f3fcddfca2c260155cf9bb891d1,0a6a99b6-f3ca-501b-9a25-cab616a5b8b6,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/mistune-2.0.3,0,ecb93f0fb7b64645425abdd33141456bb4e7d5ee,8d3c03a2-6225-5e5b-8465-0ecd005f80f8,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/nbconvert-6.5.1,0,e089e914bf645a17b18c2e7fc9ca8e3f57650160,32cc33a6-51e4-5e6a-b241-c986cb21d70d,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/notebook-6.4.12,0,5c8be23f54dd6da50886a24482e20d2678eac473,8d5f947c-096c-59dc-a656-891fb61315ce,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/numpy-1.22.0,0,72e3abc01f51d9eeb9d6c9e8aba40e479880844b,55356ab7-9ed5-5690-be6a-15408fc5ca1a,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/pillow-9.3.0,0,910d95412ba72b39582c48e242ad18041706ca8e,2c3fb824-269a-5c1b-9554-e1e82fcd4594,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/pygments-2.15.0,0,76ea8db8e1629344dc102eaa87bc64d7897e8813,5e5bf8b4-5d1d-52f2-a8e2-e56db882bf4e,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/requests-2.31.0,0,bafb32bc7243557dc42e1d332949870ca6176317,5fa899f7-05e6-5106-b014-22c620ca68a2,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/lxmert/tornado-6.3.3,0,a4f737cff05e6b95a1074a2a37c8f6daa40bfe30,0a576925-92be-5e7e-b518-0ffa3bb64f5f,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/pplm/pytorch-lightning-1.6.0,0,ae036cb89b7a4086fe73e66706ed1dd5abebe0dc,524aea17-87e9-54a6-83c5-1f3aba6fd357,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/pplm/transformers-4.30.0,0,f6f2adff1dbb180eddceb8f99a25ad3b4aea1bc8,ca0b4f03-19a1-52a6-affe-6cdd32ba63a6,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/rag/pytorch-lightning-1.6.0,0,4bee8bd6864705dd7325cd002bf51140ce150fc1,8a164dde-ee4d-57ed-8c80-45456fc1d837,f3c5bbe8-c808-5626-9a91-a29857703c26
dependabot/pip/examples/research_projects/seq2seq-distillation/pytorch-lightning-1.6.0,0,12067e198088750be22c47c2f5890e4c49419080,c7f18e4b-9be9-5885-9ea3-8ae236f541c7,f3c5bbe8-c808-5626-9a91-a29857703c26
AdaTest++,0,c1df9af172a44f92d145963861d306b2660bf8b4,37161a45-40ab-5326-b8bd-106b4fb5b809,5724ac07-f8d6-5e3e-ac75-37a459edbf42
Charvi-testing-gpt3,0,94b5f7fdbd641ac7089fccffa5a7abc54895bf6b,f047befb-2dd3-51bc-b096-a6a6f7a0377b,5724ac07-f8d6-5e3e-ac75-37a459edbf42
communications,0,b659f0d2e40dbe23da8f837569ac65116c71258b,4400de1b-fcc8-5e3a-a586-a6dee6a47bc3,5724ac07-f8d6-5e3e-ac75-37a459edbf42
dependabot/npm_and_yarn/client/json5-2.2.2,0,e0d9ccab6ff542b34b77704fa482b84fb9167348,bc5867ab-7973-5688-916b-7b8b22e2b712,5724ac07-f8d6-5e3e-ac75-37a459edbf42
dependabot/npm_and_yarn/client/loader-utils-1.4.2,0,e2cf86db958b9ce1ff2a7aaa443e7f867bde06e5,fd1a1b14-15a0-5c27-9f92-462412433e96,5724ac07-f8d6-5e3e-ac75-37a459edbf42
dependabot/npm_and_yarn/client/minimatch-3.1.2,0,3d9ce3803301bf542c50b9e32f5a0416f0efa76b,deda716b-73e1-5e83-9b63-1337ac0f3c08,5724ac07-f8d6-5e3e-ac75-37a459edbf42
dependabot/npm_and_yarn/client/webpack-5.76.0,0,5193c80018b355ac00fb088bebdbee2ca17b7a3a,da064b46-cfa7-5d57-a766-6f019ac34e79,5724ac07-f8d6-5e3e-ac75-37a459edbf42
fake_tags,0,d1382433d92bad10b85078d0e99a8a30df118039,c2c4049c-c947-59f8-b387-74f3fc138b34,5724ac07-f8d6-5e3e-ac75-37a459edbf42
generative_scorer,0,efa2d8c239c0a5cf0bd41d8e4dac007abc91273f,d64d0bca-57bb-5c40-807f-a7db30e6b5cb,5724ac07-f8d6-5e3e-ac75-37a459edbf42
generator,0,a32ead87137e9686243cdf8927252c487cab24d8,3885566d-2fbb-5e7b-bcaa-57368e8b62ef,5724ac07-f8d6-5e3e-ac75-37a459edbf42
imageprototype,0,65d084ea06012398d279a902ab2e328d1001af70,417407cc-fa08-5761-a96e-6317c00d8e70,5724ac07-f8d6-5e3e-ac75-37a459edbf42
nk-study-ux,0,c2f02b704d3d0b781fb29f79650a9d91eafb9b7b,60d9d6de-8c56-5d10-9425-f9467138dee6,5724ac07-f8d6-5e3e-ac75-37a459edbf42
revert-31-riedgar-ms/wheel-workflow,0,7d7b47421b3c049ea6e68fc0a0c16105064f42eb,e691fcdd-587f-50fc-8c8e-d46132ba7340,5724ac07-f8d6-5e3e-ac75-37a459edbf42
samershi/ui_tweaks,0,3c9bebbfe344ee2b2eb7fcc402af17435d983777,fff62f9b-9745-5ad1-84da-a63fb0677128,5724ac07-f8d6-5e3e-ac75-37a459edbf42
state-management,0,754abb6fad36e7869cfedfa9584eadd724392526,32ac7587-54bd-519e-a123-807cf643db72,5724ac07-f8d6-5e3e-ac75-37a459edbf42
tags,0,74b5718cad93452673e7d38f776c6b9441359412,ed15184b-77a1-56d7-8612-b9659f518f8f,5724ac07-f8d6-5e3e-ac75-37a459edbf42
1.0.0,0,10dd6f373de16f845539967759454235bf36b9d8,b0802cbc-2d29-5ba9-884f-1f9b0d0a9e57,f748c347-f529-5330-8a0b-729ed519af60
1.2-updates,0,beb3dc9dbed38b77cb369537146729c251e691f8,3409d924-2f09-5ad2-a9a9-046f9eb34531,f748c347-f529-5330-8a0b-729ed519af60
1.3.0-alpha1,0,0e3dbf58facdd48dd9169ecc40e7a76b7f8a81f9,e3ac71de-cefe-5ec6-a827-5734829a6a77,f748c347-f529-5330-8a0b-729ed519af60
"UWP]-Release,-increment-package-number",0,59af24e8ae2b115868bebb1bd81aeb24e85ef9e9,9f3589cc-081b-5737-a9d7-e8b8ba093616,f748c347-f529-5330-8a0b-729ed519af60
accessbility_bug_fixes,0,f7878bca0e5866fb65978b73f0147b48902b93fb,fa7d35e8-d884-5405-aa39-de593a10bf3d,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.0,0,fa0843c4913caad87296c95e2ddfa664dafcb1be,e4568cc3-2081-5ed4-b83e-5beceb5abfcc,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.1-testpipeline.2,0,2bd4c123f4189542f9c3a7d593f8cf2df008ef2c,6060f630-04cd-513f-ad16-cd17a81ddcf7,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.1,0,29d7f6fbabfece929bdffd3410fe68484dce1cce,b596ef77-dc8e-557f-9504-ef65c81fe010,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.2,0,31ebe9ef984e6324beba0995768478f7f89c705c,46a9186f-f5bf-57c9-865c-4f9c62077193,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.3,0,9f678681aa7d53ec69cabbfe12e33bef88d82f97,3d95a4c3-477b-52d3-9982-b509546ed080,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.4,0,d5fc0c7ccc323c6b429fb607012451d113ff6d26,5a423582-3485-5929-bef6-7e524671dcc6,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.8.5,0,0998a86b817dacc6e11a25e81d3a416bcc1a53f9,fca6b10c-cbad-5a1e-90a7-f0f0d810dbc3,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.9.0,0,43ada26eca69d3591d4616cfb8c1d82f93282f21,2d6b62c7-4038-5553-a3ac-06dd4aa118e9,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards/post-release-2.9.1,0,58d3dd142d5ac000f2ad10e05cbf95955dc59de9,f746ef68-ecad-59c9-b18b-d17fe0253c2d,f748c347-f529-5330-8a0b-729ed519af60
adaptivecards-stj,0,ec85ba8d7f9f0c31b5be70a72428616977279191,7afc7a38-df8b-51dd-8629-ed728bdad887,f748c347-f529-5330-8a0b-729ed519af60
alberto-joseph/carousel,0,20b27a07978837b0ce5d32b9187af6b2cee0475d,5a21ceb7-4ae0-5989-a2d0-5d71e1d65282,f748c347-f529-5330-8a0b-729ed519af60
aleader/custom-elements,0,941636765a1894643fc9d2d5a9b272bf10913162,dc99eaa3-0dcc-5709-a74a-69ee4c2a66d5,f748c347-f529-5330-8a0b-729ed519af60
aleader/1.2-schema-updates,0,8664d348792b848f6c5af4afcddce07f8e1bec2c,b4571d32-173c-533b-a9c1-b41b2da81726,f748c347-f529-5330-8a0b-729ed519af60
almedina-ms/ChangesOnOurSide,0,93b458bed527c8d42a925b0a66144d980eb3ddcb,2a276319-9f5b-5a53-a2ef-062e8b312181,f748c347-f529-5330-8a0b-729ed519af60
almedina-ms/FixNpm,0,f620f6926151d7eb1f5b1b5457dbb86ed3dbd101,f3573eaa-d20f-57ce-983f-0d3bd83dd30e,f748c347-f529-5330-8a0b-729ed519af60
almedina-ms/TryFixNodeJSBuilds,0,158798b8c069d733745aa0b0ae8c9c9b196ad348,8eb0b876-0a16-542d-ac7e-a1c320d9912c,f748c347-f529-5330-8a0b-729ed519af60
almedina-ms/releasewithlowerndk,0,54248ee61e798c64f4c64bc26586480737b546ab,6087463a-0ba7-512a-acc6-13479d24fe0c,f748c347-f529-5330-8a0b-729ed519af60
almedina-ms/size_increase_test,0,764c61d78eb5462cb7bb1608fb429d9860cfbef9,2f541997-f766-50b9-9f02-1b73c3155588,f748c347-f529-5330-8a0b-729ed519af60
anbare/administration,0,ca382bfb58c6484e49ffe0c7dd39235b81d46e53,68d6d9c1-6231-5d67-bec4-749e3a7cb66a,f748c347-f529-5330-8a0b-729ed519af60
andrewleader/grammar+binding,0,62c204cbe60f1396ae75a7e4c5472f9d9d57bd56,fa80e4e7-a7b1-5acf-9e03-626215a4a2d1,f748c347-f529-5330-8a0b-729ed519af60
andrewleader/grammar,0,7f3054fd18613b7e321a517892e1bb1952210ad6,6a854a72-525c-5a8b-8d74-45938c66ff13,f748c347-f529-5330-8a0b-729ed519af60
andrewleader/net-templating-js,0,741ad17e8afd695512617db1b04166d1c4ecfed6,0db69118-d344-5ed7-bdb2-d8c2b4715f2d,f748c347-f529-5330-8a0b-729ed519af60
andrewleader/qr-sharing,0,291fa61b08c2dd173a460eee45423a84e713bc72,d00d3b58-eb94-54ad-81b6-f14a93b7c439,f748c347-f529-5330-8a0b-729ed519af60
andrewleader/wpf-marginFromParent,0,ccda5495a74a6b00714aeb8c850f8fec5bb2b4f5,69cfeff0-08d3-58c2-9773-ca07f45fefe5,f748c347-f529-5330-8a0b-729ed519af60
anna/androidBugs,0,399308804dda7480fd91e785dea2827d78b6b2e1,a2df7858-73f9-58ce-b19d-9bc629d83b2b,f748c347-f529-5330-8a0b-729ed519af60
anna/berlinContainer,0,50a344a9171238dd4457b1268582d9fcaf46567c,b0c3e24c-0f43-581c-bcc2-9da10b96820e,f748c347-f529-5330-8a0b-729ed519af60
anna/decentralizeDesigner,0,1453ace74d2e820420aeadc434b5c8c5532e6ee4,d95e799d-85dd-5e49-8218-b61f732de39c,f748c347-f529-5330-8a0b-729ed519af60
anna/designerDataBinding,0,021caa4155c19e4425a0317c9ae2c357893b3f6f,246cd9b6-d359-55b0-b3fa-be912a727fa1,f748c347-f529-5330-8a0b-729ed519af60
anna/fixDataBind,0,e696335cb391cf525bd2629de66b787957600797,ffa56557-3a2b-5b30-9e8d-3a4037a42a35,f748c347-f529-5330-8a0b-729ed519af60
anna/pipelineTest,0,8737e4cd3d7d273afb9bb1150a08e2e3d6f43209,1ab01bc0-6458-5c5d-9452-32d7ef6b52a3,f748c347-f529-5330-8a0b-729ed519af60
anna/refactorToolbox,0,34875e390d08a97d4037f29f66061bfc39c7cce3,b564c5fe-652c-5f7e-97ad-fd6c753321b0,f748c347-f529-5330-8a0b-729ed519af60
anna/serializationBug,0,4d1377f08048638853e8bcddf54c5aac5825825c,6273002b-ecea-56a1-a371-783402167b9c,f748c347-f529-5330-8a0b-729ed519af60
anna/svg,0,84b884a205b8558bc576e50ef71f1d5faaf45f46,4b124c21-2cba-59d4-b760-785e1a1663e2,f748c347-f529-5330-8a0b-729ed519af60
anna/templating,0,bc47bc26c2462b01cf9c78be505bf2a3b0411760,9bb3536d-f885-5981-bcc4-03c5b11933d0,f748c347-f529-5330-8a0b-729ed519af60
anna/templatingArray,0,39fac633b1431f2dff07c1d00d053c6b5a89b586,6c82398a-9f2e-5b0c-9793-e46804e39b27,f748c347-f529-5330-8a0b-729ed519af60
anna/undoRedoNarrator,0,c0bf8ba1a3d696dcc932e34194be4d5336e28402,d61af520-1e3f-5293-b2dd-4f49996c77ef,f748c347-f529-5330-8a0b-729ed519af60
anna/updateDependency,0,9198371524f7bd8e9aef4c5637576334c7e2dd7c,138772fa-2040-5f8d-a1e4-37923e1c0451,f748c347-f529-5330-8a0b-729ed519af60
anna/visualizerRelease,0,d09b56094ba3e672bb47bb371ecbece885770e45,31b70d1d-e4a0-5a5b-aa36-fe89d95a427c,f748c347-f529-5330-8a0b-729ed519af60
ardy/touch-target-fix,0,c47b8c32cacb784c75fc814bcdd3a8b01737c46f,2c6cdf66-f7f2-50fa-9390-09ab102d79ec,f748c347-f529-5330-8a0b-729ed519af60
blah/uwp_renderer_3.0.2_copy,0,3c27d60343faa0307f21cab3f7ac93f17784bdb2,5ba61428-76ab-551c-9b69-6d51b8b6bba9,f748c347-f529-5330-8a0b-729ed519af60
broadcasting,0,c6df6459b7dcbbc383a7e97112b5aafd82a467d0,ef7b3550-515f-5610-81d4-7a3093883de4,f748c347-f529-5330-8a0b-729ed519af60
broadcasting-web,0,de5f0cd45ca376ed4950adeb95d096daec5a9099,ef297362-01b0-5ffe-8af7-71698f1645f3,f748c347-f529-5330-8a0b-729ed519af60
btam/input-rating,0,e987c344ed46c8242d7b4beefb65537191e0c737,b284233a-174e-54fd-b09f-68db51b78a3a,f748c347-f529-5330-8a0b-729ed519af60
btam/input-rating-final,0,0ae5d8c9a46e65a115f6f07ec76d1f08e1015c8b,50bf654b-12de-55d2-86d0-c4388111e376,f748c347-f529-5330-8a0b-729ed519af60
btam-patch-1,0,6b46eeac8fbae279bbfd361566622282b47cc84a,b6be8f12-2299-5c12-9538-248924b86df7,f748c347-f529-5330-8a0b-729ed519af60
bug/ActionOverflow/Overflow_action_dropdown_item_fixes,0,e9fab0647c8a57ee209d4aa4dfb9dd18be576160,ff0750bb-bc8e-5a75-8aa3-50f88fe263d6,f748c347-f529-5330-8a0b-729ed519af60
canhua/colordescription,0,b5b3991dc2f0cc223ce457cc1606e9a74eee024d,d551b31f-76d0-50ad-b482-03a02787e8b6,f748c347-f529-5330-8a0b-729ed519af60
canhua/test,0,bc23518abbb2d22dea23b9254520e1e68c01d43d,1966b8a5-d566-5c68-b066-406a253d6520,f748c347-f529-5330-8a0b-729ed519af60
canhua/troubleshooting,0,aa3199ba5e7724faa7bcb3a412ee50e57feb37a6,6bcda961-097a-5251-88af-1a259986572c,f748c347-f529-5330-8a0b-729ed519af60
choupete/logger-final,0,3bfcd1a401bcfe5480687a20431ba3bb54a609ef,9fc0f560-86fb-52a2-8765-03601495cbb3,f748c347-f529-5330-8a0b-729ed519af60
choupete/logger-no-error,0,af71d4e222b7871d5b7b342394bff27825ec3640,4c409048-6bcb-58f1-b866-252dc1d6b7e2,f748c347-f529-5330-8a0b-729ed519af60
choupete/logger-post-spec,0,20c421a8e65fe988300225e1d987074a4e8d2c6b,9daba6e2-79bb-5463-b67f-8cea8bbbf994,f748c347-f529-5330-8a0b-729ed519af60
copilot/fix-9146,0,e04eaaa3fef7499fd65801f5a4d2ed7cddbfa75f,326d3094-178c-50e4-8ccf-05b0aa5c7528,f748c347-f529-5330-8a0b-729ed519af60
defisenk/adaptivecards-fabric,0,7f18fb0a84528bdb34e1ec3ceaf6790c46b59326,1959b1ea-9728-5020-9fc5-f33a837b1422,f748c347-f529-5330-8a0b-729ed519af60
defisenk/fabricReadme,0,1242a76ea914eae68a5bf58e01853425e478ca85,67e72aa1-1679-5550-b125-fd275a95477e,f748c347-f529-5330-8a0b-729ed519af60
defisenk/fabricRefactor,0,b7869964b0fec66c786ea02a5f8a016ed50d77b1,73855df5-361f-592f-96f3-4edacdb955d6,f748c347-f529-5330-8a0b-729ed519af60
designer/inline-doc,0,5b812133d432e9ea9932ecab876240ec8b0f449b,12237e64-1d04-5830-9be0-f667e0551383,f748c347-f529-5330-8a0b-729ed519af60
designer-improvements,0,8ecb8eb377d3788d6f91e1c1bb5c3be301c26b42,41b748b8-dbad-5ccb-ac61-5f1049fd9a46,f748c347-f529-5330-8a0b-729ed519af60
designer-login,0,62daf5cd0e9ef1cb13c3b5c3e9857eca84ed16bd,c12d58c1-bf59-56f3-8934-24d853f2b8b2,f748c347-f529-5330-8a0b-729ed519af60
dev/cazamor/designer_page/fork,0,70342afe7df50fa73fcdac9ca271be54354c6db5,4df7704f-30bf-5bdc-a4f9-c6e34773f1e4,f748c347-f529-5330-8a0b-729ed519af60
dev/cazamor/winui2,0,8592ea9438d29de5cf82f4273310d938f02dfea3,d82716a4-afe2-5a7b-84e8-d4bee36e85f3,f748c347-f529-5330-8a0b-729ed519af60
dev/pabhoj/col_as_toggle_button,0,c303764900d7c1ec56089840ae66ecaef0fde333,901889ea-4419-57d9-8a48-0f91e56d597b,f748c347-f529-5330-8a0b-729ed519af60
dev/pabhoj/designer_page,0,70342afe7df50fa73fcdac9ca271be54354c6db5,4df7704f-30bf-5bdc-a4f9-c6e34773f1e4,f748c347-f529-5330-8a0b-729ed519af60
dev/pabhoj/drag_keyboard_accessible,0,c749a8f69737144d3058afd854d12f695ef9655b,57699783-8cb6-5177-8475-336f2df4fd18,f748c347-f529-5330-8a0b-729ed519af60
dipja/dynamic-type-ahead,0,0f6196e28dbd0c9b8a612cb5b8c715da5978bea7,986b49d7-bb37-5302-a1a7-1389a4cdf3fa,f748c347-f529-5330-8a0b-729ed519af60
dipja/dynamic-type-ahead-4,0,e1e2606e225558bfadec89096c6ff4e07c21f60d,2b517b7e-6c64-5745-b404-b438459765eb,f748c347-f529-5330-8a0b-729ed519af60
dipja/dynamic-type-ahead-doc,0,be4286978d003ce454672282cafe2e7c063acc5b,2b3d928c-45e3-5f7d-9e54-0cb099e533b6,f748c347-f529-5330-8a0b-729ed519af60
dipja/dynamic-type-ahead-doc-android,0,88738bbd55b52c977b4ad351baf43596110dc696,2849947a-dc6f-5fcc-bbd3-30d61449b15b,f748c347-f529-5330-8a0b-729ed519af60
exploration/extensions,0,519c91723fc29cfde872fcf811cb23b8beba8839,67b9f220-622f-5a8a-aba4-245e576bb820,f748c347-f529-5330-8a0b-729ed519af60
feature/ActionOverflow,1,a95256b35844059ce653eb1efc8d0ad85621478e,934a17b7-ab70-5e4a-a215-0c3a0985018c,f748c347-f529-5330-8a0b-729ed519af60
